N° de factura,Fecha de factura,ID Cliente,País,Cantidad,Monto
555323,2021-06-02 11:02:00,0,United Kingdom,29,204.09
545327,2021-03-01 15:16:00,13166,United Kingdom,216,417.2
541001,2021-01-13 10:28:00,16500,United Kingdom,1,165.0
575203,2021-11-09 10:14:00,13018,United Kingdom,24,42.96
547079,2021-03-20 15:02:00,15408,United Kingdom,106,267.18
554557,2021-05-25 10:12:00,15804,United Kingdom,314,525.36
543586,2021-02-10 11:16:00,15809,United Kingdom,112,198.8
557846,2021-06-23 10:44:00,17365,United Kingdom,554,473.82
541511,2021-01-18 16:45:00,17576,United Kingdom,54,128.82
575483,2021-11-09 16:43:00,16996,United Kingdom,154,415.18
558113,2021-06-27 08:48:00,14911,EIRE,314,616.17
537030,2020-12-03 16:44:00,16455,United Kingdom,142,246.3
562158,2021-08-03 11:45:00,15039,United Kingdom,219,536.58
578281,2021-11-23 13:53:00,14099,United Kingdom,74,213.8
571566,2021-10-18 10:19:00,13594,United Kingdom,359,396.97
572833,2021-10-26 11:41:00,12748,United Kingdom,15,30.82
580490,2021-12-04 12:48:00,15773,United Kingdom,311,635.68
573917,2021-11-01 17:08:00,18135,United Kingdom,48,147.0
561655,2021-07-28 16:00:00,18102,United Kingdom,1828,6591.6
547511,2021-03-23 13:44:00,17411,United Kingdom,126,285.58
540844,2021-01-11 16:24:00,12971,United Kingdom,38,71.5
546544,2021-03-14 15:41:00,16570,United Kingdom,232,454.08
540647,2021-01-10 14:57:00,17406,United Kingdom,515,1248.32
563955,2021-08-22 11:00:00,16652,United Kingdom,30,82.98
577748,2021-11-21 14:24:00,15159,United Kingdom,828,1437.5
569480,2021-10-04 12:42:00,13408,United Kingdom,4,23.8
555472,2021-06-03 11:46:00,16701,United Kingdom,381,303.12
538661,2020-12-13 15:42:00,15194,United Kingdom,119,309.05
577747,2021-11-21 14:21:00,17450,United Kingdom,1182,5490.24
575391,2021-11-09 15:36:00,14354,United Kingdom,90,87.78
536808,2020-12-02 16:46:00,17659,United Kingdom,64,247.8
575493,2021-11-10 08:39:00,18210,United Kingdom,271,321.37
556264,2021-06-09 18:42:00,16107,United Kingdom,94,532.9
559401,2021-07-08 10:49:00,15039,United Kingdom,95,185.81
574035,2021-11-02 12:45:00,14606,United Kingdom,60,113.01
573407,2021-10-30 15:58:00,18067,United Kingdom,189,396.33
542353,2021-01-27 12:19:00,16700,United Kingdom,463,508.36
547196,2021-03-21 12:44:00,12637,France,5,4.63
545300,2021-03-01 12:24:00,15092,United Kingdom,116,323.16
545896,2021-03-07 17:19:00,15869,United Kingdom,118,61.59
568411,2021-09-27 10:52:00,0,United Kingdom,426,2886.66
557315,2021-06-19 16:02:00,15535,United Kingdom,38,125.01
569319,2021-10-03 12:17:00,14290,United Kingdom,448,728.5
552491,2021-05-09 16:01:00,17033,United Kingdom,66,300.3
566395,2021-09-12 12:48:00,14952,United Kingdom,164,683.8
556915,2021-06-15 13:35:00,15036,United Kingdom,86,192.54
565870,2021-09-07 15:10:00,16828,United Kingdom,1,15.0
551860,2021-05-04 15:41:00,15508,United Kingdom,32,110.64
569263,2021-10-03 11:37:00,18102,United Kingdom,1702,4849.1
547872,2021-03-27 14:34:00,16777,United Kingdom,50,177.25
577060,2021-11-17 14:36:00,14397,United Kingdom,92,131.8
542277,2021-01-27 10:30:00,14440,United Kingdom,191,529.01
543117,2021-02-03 13:30:00,12464,Belgium,21,213.9
537246,2020-12-06 10:27:00,12808,Portugal,53,129.4
579442,2021-11-29 13:37:00,15152,United Kingdom,88,262.8
548728,2021-04-04 09:55:00,13198,United Kingdom,835,903.01
565202,2021-09-01 16:44:00,14482,United Kingdom,123,227.85
562015,2021-08-01 14:06:00,17615,United Kingdom,30,57.3
546388,2021-03-11 13:42:00,0,United Kingdom,548,2472.63
552867,2021-05-12 08:36:00,15513,United Kingdom,292,1105.0
564480,2021-08-25 13:24:00,17656,United Kingdom,240,318.92
540383,2021-01-06 17:47:00,16422,United Kingdom,203,406.77
550052,2021-04-14 12:00:00,17068,United Kingdom,198,422.55
536381,2020-12-01 09:41:00,15311,United Kingdom,198,449.98
557964,2021-06-24 09:27:00,15498,United Kingdom,165,272.26
570482,2021-10-10 17:00:00,17459,United Kingdom,227,300.39
545463,2021-03-03 08:36:00,13784,United Kingdom,57,96.75
569491,2021-10-04 13:25:00,14056,United Kingdom,240,528.68
567381,2021-09-20 10:12:00,17450,United Kingdom,6760,22104.8
569212,2021-10-02 12:05:00,15164,United Kingdom,217,474.87
549906,2021-04-12 16:28:00,14998,United Kingdom,105,183.64
569897,2021-10-06 16:01:00,17813,United Kingdom,595,1044.09
542694,2021-01-31 12:37:00,12908,United Kingdom,600,318.0
551817,2021-05-04 11:50:00,17974,United Kingdom,87,172.77
569241,2021-10-03 09:30:00,14488,United Kingdom,799,1064.28
545414,2021-03-02 12:43:00,12980,United Kingdom,24,838.8
553039,2021-05-13 08:21:00,16422,United Kingdom,409,600.63
572229,2021-10-21 14:23:00,14329,United Kingdom,574,1161.36
536500,2020-12-01 12:35:00,17377,United Kingdom,102,223.9
568551,2021-09-27 14:58:00,14883,United Kingdom,250,184.21
553151,2021-05-13 14:53:00,13089,United Kingdom,416,692.96
578155,2021-11-23 11:32:00,12748,United Kingdom,73,176.94
541008,2021-01-13 10:48:00,17848,United Kingdom,68,72.26
574951,2021-11-08 09:44:00,15763,United Kingdom,84,564.43
563707,2021-08-18 14:53:00,16626,United Kingdom,50,137.3
541678,2021-01-20 14:13:00,17771,United Kingdom,110,115.8
542881,2021-02-01 12:54:00,14587,United Kingdom,58,150.2
580879,2021-12-06 12:18:00,17346,United Kingdom,66,137.09
579962,2021-12-01 11:12:00,14243,United Kingdom,66,107.42
561037,2021-07-24 11:55:00,12472,Germany,472,612.1
547664,2021-03-24 13:16:00,13069,United Kingdom,398,273.98
544922,2021-02-24 16:46:00,15847,United Kingdom,348,180.68
541756,2021-01-21 11:42:00,12664,Finland,164,661.58
578531,2021-11-24 14:40:00,17364,United Kingdom,205,250.26
537896,2020-12-09 10:33:00,18071,United Kingdom,157,258.95
549949,2021-04-13 12:57:00,13208,United Kingdom,148,205.28
577812,2021-11-22 08:56:00,16956,United Kingdom,114,308.74
538106,2020-12-09 15:20:00,17950,United Kingdom,57,72.82
557297,2021-06-19 13:54:00,12421,Spain,145,239.35
550360,2021-04-18 10:55:00,14978,United Kingdom,84,394.83
547843,2021-03-27 11:22:00,18273,United Kingdom,20,51.0
551660,2021-05-03 12:16:00,15271,United Kingdom,54,106.66
562418,2021-08-04 16:34:00,16572,United Kingdom,176,367.32
580820,2021-12-06 11:32:00,13685,United Kingdom,2,3.2
568990,2021-09-29 16:42:00,15933,United Kingdom,271,316.46
577024,2021-11-17 12:47:00,14704,United Kingdom,107,159.65
564739,2021-08-28 14:28:00,16931,United Kingdom,81,174.83
551057,2021-04-26 11:59:00,16942,United Kingdom,138,285.04
571032,2021-10-13 12:38:00,13827,United Kingdom,46,111.29
543919,2021-02-14 14:03:00,13157,United Kingdom,190,197.82
571506,2021-10-17 15:22:00,15355,United Kingdom,21,126.25
570679,2021-10-11 15:26:00,17769,United Kingdom,132,376.9
578211,2021-11-23 11:47:00,12748,United Kingdom,343,319.71
558875,2021-07-04 13:35:00,13301,United Kingdom,81,153.13
548796,2021-04-04 12:42:00,15752,United Kingdom,340,403.78
572756,2021-10-25 17:32:00,15482,United Kingdom,384,360.0
561109,2021-07-25 11:43:00,15218,United Kingdom,212,298.2
546365,2021-03-11 11:35:00,12520,Germany,618,987.42
551292,2021-04-27 14:27:00,14298,United Kingdom,362,431.74
580173,2021-12-02 11:43:00,18282,United Kingdom,28,77.84
554035,2021-05-20 14:07:00,16187,United Kingdom,26,63.9
559360,2021-07-07 19:54:00,14657,United Kingdom,68,114.54
577361,2021-11-18 16:13:00,13012,United Kingdom,4,15.0
543382,2021-02-07 16:21:00,14030,United Kingdom,225,307.23
553935,2021-05-20 10:32:00,15856,United Kingdom,615,772.57
556579,2021-06-13 14:16:00,15069,United Kingdom,520,1109.53
552549,2021-05-10 10:39:00,15674,United Kingdom,1,334.71
563468,2021-08-16 14:55:00,16168,United Kingdom,16,65.2
565218,2021-09-01 17:45:00,12739,United Arab Emirates,485,975.54
565289,2021-09-02 11:43:00,14911,EIRE,163,749.13
554371,2021-05-24 10:42:00,17659,United Kingdom,451,595.29
560779,2021-07-21 09:30:00,0,United Kingdom,129,895.16
548326,2021-03-30 13:02:00,15424,United Kingdom,168,189.84
543800,2021-02-13 11:36:00,17282,United Kingdom,617,741.85
576539,2021-11-15 12:43:00,13058,United Kingdom,26,133.7
560732,2021-07-20 14:55:00,14056,United Kingdom,196,341.03
569641,2021-10-05 12:27:00,12841,United Kingdom,119,196.65
547931,2021-03-28 14:01:00,12594,Italy,1,28.0
548359,2021-03-30 15:31:00,14828,United Kingdom,696,493.92
547062,2021-03-20 13:28:00,16728,United Kingdom,160,224.49
552233,2021-05-06 15:54:00,17068,United Kingdom,25,112.05
541615,2021-01-20 10:43:00,16395,United Kingdom,132,149.42
558620,2021-06-30 16:39:00,15584,United Kingdom,49,154.65
580975,2021-12-06 15:28:00,12989,United Kingdom,24,61.2
551470,2021-04-28 16:39:00,16782,United Kingdom,44,112.96
561396,2021-07-27 10:40:00,13458,United Kingdom,512,794.58
537955,2020-12-09 11:28:00,16782,United Kingdom,89,371.7
580356,2021-12-02 16:06:00,18109,United Kingdom,2,15.0
563011,2021-08-11 12:00:00,16283,United Kingdom,46,109.98
554816,2021-05-26 14:01:00,17550,United Kingdom,22,100.44
575188,2021-11-09 09:07:00,16759,United Kingdom,120,310.9
574685,2021-11-06 12:59:00,17581,United Kingdom,86,174.9
546653,2021-03-15 14:18:00,0,United Kingdom,77,549.52
554524,2021-05-24 17:18:00,14738,United Kingdom,12,17.4
547358,2021-03-22 12:25:00,15998,United Kingdom,643,918.83
540181,2021-01-05 13:09:00,13199,United Kingdom,216,199.44
568954,2021-09-29 15:32:00,13576,United Kingdom,176,502.44
580294,2021-12-02 13:46:00,17364,United Kingdom,137,271.99
578296,2021-11-23 14:51:00,16653,United Kingdom,24,94.8
563425,2021-08-16 11:37:00,15140,United Kingdom,343,566.76
568685,2021-09-28 14:21:00,16394,United Kingdom,612,308.76
565437,2021-09-04 13:48:00,17050,United Kingdom,261,568.25
579534,2021-11-30 09:33:00,13784,United Kingdom,36,38.16
549979,2021-04-13 15:06:00,17511,United Kingdom,20,31.0
562039,2021-08-02 09:55:00,12593,France,52,85.8
575889,2021-11-11 14:09:00,16433,United Kingdom,106,184.26
556253,2021-06-09 16:55:00,17652,United Kingdom,30,185.8
563201,2021-08-14 10:52:00,13838,United Kingdom,33,93.16
569910,2021-10-06 16:47:00,17139,United Kingdom,570,1077.75
544911,2021-02-24 15:01:00,16838,United Kingdom,93,392.12
561857,2021-07-29 16:24:00,13004,United Kingdom,246,308.44
563840,2021-08-19 13:33:00,14712,United Kingdom,102,115.72
570488,2021-10-10 17:12:00,14096,United Kingdom,779,3380.86
556780,2021-06-14 12:46:00,14524,United Kingdom,107,275.14
574838,2021-11-07 11:37:00,12484,Spain,5,140.0
536861,2020-12-03 10:44:00,12427,Germany,79,303.5
581467,2021-12-08 19:24:00,13077,United Kingdom,256,151.83
559883,2021-07-13 11:34:00,14397,United Kingdom,82,56.18
570875,2021-10-12 17:00:00,12667,Finland,395,620.13
540859,2021-01-12 10:58:00,17965,United Kingdom,181,438.67
562210,2021-08-03 13:10:00,13486,United Kingdom,389,617.45
563836,2021-08-19 12:56:00,15938,United Kingdom,48,69.28
538533,2020-12-13 10:31:00,14796,United Kingdom,238,357.61
556266,2021-06-09 19:26:00,13900,United Kingdom,1,8.5
560282,2021-07-18 08:21:00,14758,United Kingdom,100,277.12
536609,2020-12-02 09:41:00,17850,United Kingdom,88,244.46
572277,2021-10-23 10:38:00,16768,United Kingdom,108,191.6
578306,2021-11-23 15:46:00,17410,United Kingdom,150,236.34
571044,2021-10-13 13:24:00,14421,United Kingdom,171,357.93
561664,2021-07-28 16:53:00,15189,United Kingdom,264,569.04
545466,2021-03-03 09:26:00,18102,United Kingdom,200,1396.0
577491,2021-11-20 12:12:00,14595,United Kingdom,49,125.99
578140,2021-11-23 10:58:00,14646,Netherlands,5760,7952.68
570638,2021-10-11 12:36:00,17888,United Kingdom,185,250.9
549847,2021-04-12 14:43:00,15358,United Kingdom,505,362.26
570503,2021-10-11 09:26:00,17965,United Kingdom,65,48.46
578809,2021-11-25 13:23:00,13048,United Kingdom,281,460.86
553735,2021-05-19 08:32:00,14735,United Kingdom,20,36.0
567854,2021-09-22 13:37:00,14038,United Kingdom,264,473.96
568301,2021-09-26 12:45:00,16383,United Kingdom,177,358.9
566602,2021-09-13 16:05:00,0,United Kingdom,393,1433.66
543199,2021-02-04 12:40:00,13102,United Kingdom,118,195.06
568706,2021-09-28 15:32:00,14911,EIRE,59,329.75
559708,2021-07-12 10:05:00,13549,United Kingdom,57,116.55
566926,2021-09-15 15:20:00,17402,United Kingdom,48,115.2
546002,2021-03-08 15:06:00,0,United Kingdom,1,2.55
578010,2021-11-22 12:50:00,15971,United Kingdom,100,204.0
537301,2020-12-06 11:38:00,15860,United Kingdom,72,102.66
578817,2021-11-25 13:45:00,16764,United Kingdom,128,275.62
541851,2021-01-23 14:20:00,17841,United Kingdom,52,105.34
559152,2021-07-06 15:02:00,14214,United Kingdom,53,76.95
556885,2021-06-15 12:32:00,18073,United Kingdom,6,17.7
563853,2021-08-19 15:22:00,12560,Germany,8,144.0
567168,2021-09-18 12:24:00,14878,United Kingdom,67,110.69
545011,2021-02-25 13:05:00,13666,United Kingdom,13,43.65
540701,2021-01-11 09:48:00,15640,United Kingdom,348,602.44
575332,2021-11-09 13:53:00,13209,United Kingdom,48,85.92
573325,2021-10-30 10:58:00,15370,United Kingdom,28,313.8
537618,2020-12-07 13:50:00,15061,United Kingdom,956,2022.16
539740,2020-12-21 15:20:00,0,United Kingdom,136,1041.32
556684,2021-06-14 09:57:00,12901,United Kingdom,12,83.4
557676,2021-06-22 10:28:00,15804,United Kingdom,314,600.03
549910,2021-04-12 17:12:00,16697,United Kingdom,27,112.75
567897,2021-09-22 16:07:00,12364,Belgium,181,79.8
537780,2020-12-08 12:45:00,17324,United Kingdom,51,127.05
543826,2021-02-14 09:41:00,0,United Kingdom,325,1434.66
555093,2021-05-31 13:15:00,12720,Germany,32,74.96
547923,2021-03-28 13:35:00,14344,United Kingdom,23,82.55
542549,2021-01-28 14:45:00,15696,United Kingdom,4,19.8
573928,2021-11-02 10:07:00,16839,United Kingdom,365,599.25
556910,2021-06-15 13:25:00,12748,United Kingdom,859,873.87
580026,2021-12-01 11:59:00,17381,United Kingdom,360,308.16
558447,2021-06-29 13:40:00,15311,United Kingdom,480,856.32
549428,2021-04-08 12:01:00,15815,United Kingdom,192,453.0
536639,2020-12-02 11:45:00,15111,United Kingdom,106,288.5
544423,2021-02-18 15:23:00,12553,France,15,6.3
536977,2020-12-03 14:18:00,17954,United Kingdom,60,108.78
572121,2021-10-20 19:51:00,17092,United Kingdom,524,788.11
570245,2021-10-09 16:11:00,14415,United Kingdom,141,281.11
544673,2021-02-22 15:46:00,13421,United Kingdom,495,825.04
539951,2020-12-23 11:54:00,0,United Kingdom,7,33.15
543653,2021-02-11 10:26:00,14796,United Kingdom,188,354.11
549559,2021-04-10 13:25:00,12447,Belgium,190,476.49
549238,2021-04-07 11:30:00,14667,United Kingdom,205,388.77
564479,2021-08-25 13:12:00,12682,France,206,470.4
552968,2021-05-12 13:33:00,16184,United Kingdom,26,148.22
537655,2020-12-07 16:20:00,15081,United Kingdom,57,111.15
551851,2021-05-04 14:43:00,17511,United Kingdom,200,997.5
570088,2021-10-07 11:32:00,16764,United Kingdom,95,237.86
542137,2021-01-25 17:10:00,0,United Kingdom,14,20.1
542102,2021-01-25 13:26:00,12744,Singapore,1091,2053.07
547059,2021-03-20 12:50:00,14693,United Kingdom,34,172.9
547566,2021-03-24 09:42:00,12811,Portugal,1,27.0
544042,2021-02-15 11:52:00,14527,United Kingdom,29,91.2
547820,2021-03-25 14:46:00,13743,United Kingdom,156,141.72
574098,2021-11-03 10:03:00,16337,United Kingdom,87,151.05
562843,2021-08-09 17:37:00,0,United Kingdom,436,1718.73
569659,2021-10-05 13:04:00,14099,United Kingdom,218,363.18
567213,2021-09-19 11:04:00,14684,United Kingdom,84,129.33
548714,2021-04-03 15:07:00,17337,United Kingdom,264,467.3
550723,2021-04-20 11:19:00,17454,United Kingdom,57,115.43
571028,2021-10-13 12:21:00,16770,United Kingdom,93,113.62
570843,2021-10-12 14:22:00,17293,United Kingdom,159,236.31
546164,2021-03-10 10:04:00,15939,United Kingdom,165,547.35
567145,2021-09-16 15:09:00,12921,United Kingdom,354,549.46
573019,2021-10-27 12:33:00,15145,United Kingdom,190,312.34
576651,2021-11-16 10:37:00,14626,United Kingdom,209,609.07
557218,2021-06-17 12:31:00,17426,United Kingdom,36,98.16
563438,2021-08-16 12:59:00,13743,United Kingdom,168,166.32
569367,2021-10-03 15:28:00,13994,United Kingdom,378,808.11
556462,2021-06-12 10:46:00,14450,United Kingdom,89,213.8
562604,2021-08-08 10:51:00,17611,United Kingdom,270,301.6
578666,2021-11-24 17:06:00,17727,United Kingdom,645,1060.25
566079,2021-09-09 09:52:00,17593,United Kingdom,782,985.62
553738,2021-05-19 08:55:00,17469,United Kingdom,130,305.36
579135,2021-11-28 12:44:00,18096,United Kingdom,218,288.44
543463,2021-02-08 14:06:00,15311,United Kingdom,518,694.27
541999,2021-01-25 10:45:00,0,United Kingdom,404,1569.03
568323,2021-09-26 13:45:00,15078,United Kingdom,136,304.36
578307,2021-11-23 15:53:00,17290,United Kingdom,276,353.03
550838,2021-04-21 11:31:00,14577,United Kingdom,60,121.11
568549,2021-09-27 14:52:00,13950,United Kingdom,69,144.35
569932,2021-10-06 17:51:00,18221,United Kingdom,148,171.8
546563,2021-03-15 10:49:00,15047,United Kingdom,222,343.62
574476,2021-11-04 12:20:00,17203,United Kingdom,147,215.23
566269,2021-09-11 13:39:00,17864,United Kingdom,380,272.31
559636,2021-07-11 12:01:00,13058,United Kingdom,9,47.55
542590,2021-01-28 16:18:00,17920,United Kingdom,83,159.85
551814,2021-05-04 11:45:00,18065,United Kingdom,34,95.8
550352,2021-04-18 10:21:00,16719,United Kingdom,125,225.72
558644,2021-07-01 10:16:00,14156,EIRE,19,679.1
579013,2021-11-28 09:48:00,18229,United Kingdom,82,317.1
566204,2021-09-09 14:58:00,14628,United Kingdom,166,340.38
536750,2020-12-02 14:04:00,17850,United Kingdom,118,434.8
548401,2021-03-31 09:07:00,14479,United Kingdom,59,141.85
539272,2020-12-16 15:29:00,15759,United Kingdom,32,97.24
569573,2021-10-05 10:11:00,17511,United Kingdom,2085,3855.84
559511,2021-07-08 15:31:00,15920,United Kingdom,3,2.37
567511,2021-09-20 14:57:00,13094,United Kingdom,216,228.96
561646,2021-07-28 15:19:00,16029,United Kingdom,248,477.6
564353,2021-08-24 15:08:00,15764,United Kingdom,1165,1564.7
569571,2021-10-05 10:09:00,16684,United Kingdom,2788,2487.4
553873,2021-05-19 14:42:00,14859,United Kingdom,209,296.86
571298,2021-10-17 08:14:00,15769,United Kingdom,1300,2327.0
564559,2021-08-26 09:37:00,15811,United Kingdom,292,478.96
566575,2021-09-13 13:15:00,17133,United Kingdom,1238,1658.9
554837,2021-05-26 16:30:00,14584,United Kingdom,79,254.42
566914,2021-09-15 14:08:00,15466,United Kingdom,246,334.53
562263,2021-08-03 15:45:00,17514,United Kingdom,135,208.65
546498,2021-03-14 11:44:00,15493,United Kingdom,155,538.76
554351,2021-05-24 08:53:00,15132,United Kingdom,118,176.1
538049,2020-12-09 13:21:00,12748,United Kingdom,8,18.4
544301,2021-02-17 12:59:00,14606,United Kingdom,76,147.33
559656,2021-07-11 12:57:00,13675,United Kingdom,126,178.38
562341,2021-08-04 12:13:00,15005,United Kingdom,195,192.28
575624,2021-11-10 13:18:00,18217,United Kingdom,223,303.85
542849,2021-02-01 11:35:00,0,United Kingdom,20,76.45
557472,2021-06-20 13:27:00,12432,Norway,1090,2862.06
575211,2021-11-09 10:39:00,17377,United Kingdom,137,287.51
561936,2021-08-01 12:57:00,14403,United Kingdom,16,204.0
554272,2021-05-23 13:08:00,12901,United Kingdom,3863,2843.6
578093,2021-11-22 17:21:00,14911,EIRE,376,302.24
544078,2021-02-15 15:41:00,16073,United Kingdom,48,122.4
572210,2021-10-21 12:12:00,13755,United Kingdom,52,124.8
553678,2021-05-18 13:00:00,14009,United Kingdom,223,380.91
575970,2021-11-13 12:50:00,16416,United Kingdom,127,372.68
565397,2021-09-02 16:43:00,14171,United Kingdom,167,363.79
547080,2021-03-20 15:06:00,15445,United Kingdom,58,113.5
574958,2021-11-08 10:00:00,14050,United Kingdom,242,260.38
542584,2021-01-28 15:21:00,18016,United Kingdom,55,168.1
564057,2021-08-22 14:20:00,15296,United Kingdom,134,508.0
562092,2021-08-02 12:55:00,16133,United Kingdom,278,457.86
544271,2021-02-17 11:46:00,17083,United Kingdom,190,304.66
564503,2021-08-25 14:23:00,13971,United Kingdom,224,331.26
577772,2021-11-21 15:53:00,18139,United Kingdom,536,689.52
565586,2021-09-05 13:22:00,16172,United Kingdom,24,33.04
543242,2021-02-04 14:03:00,15090,United Kingdom,208,381.32
565447,2021-09-04 15:20:00,14107,United Kingdom,326,625.1
561004,2021-07-22 14:47:00,15189,United Kingdom,89,304.87
539642,2020-12-20 15:35:00,15867,United Kingdom,142,242.92
560366,2021-07-18 12:19:00,16859,United Kingdom,451,487.97
543482,2021-02-08 17:16:00,17881,United Kingdom,32,133.35
578271,2021-11-23 13:40:00,13899,United Kingdom,34,90.02
549305,2021-04-08 08:40:00,15189,United Kingdom,46,152.3
552892,2021-05-12 10:48:00,0,United Kingdom,3,6.28
575595,2021-11-10 12:13:00,15452,United Kingdom,60,125.4
580120,2021-12-01 16:38:00,12553,France,169,277.02
